15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,0,8,8,8,8,8,8,0,0,11,0,0,0,15,15,15,15,0,0,0,12,0,0,8,8,8,8,8,7,0,15
15,0,15,15,15,15,15,15,0,0,15,0,0,0,9,8,8,9,0,0,0,15,0,0,15,15,15,15,15,15,0,15
15,0,15,9,9,9,9,15,8,0,11,0,0,0,0,0,0,0,0,0,0,12,0,8,15,9,9,9,9,15,0,15
15,0,15,10,10,10,10,15,15,0,11,0,0,0,0,8,8,0,0,0,0,12,0,15,15,10,10,10,10,15,0,15
15,0,15,15,15,15,15,15,15,0,11,0,0,0,8,15,15,8,0,0,0,12,0,15,15,15,15,15,15,15,0,15
15,0,0,0,0,0,11,0,0,0,15,0,0,8,15,15,15,15,8,0,0,15,0,0,0,12,0,0,0,0,0,15
15,0,0,0,0,0,11,0,0,0,0,0,8,15,15,15,15,15,15,8,0,0,0,0,0,12,0,0,0,0,0,15
15,0,0,0,0,0,15,0,0,0,0,8,15,15,15,15,15,15,15,15,8,0,0,0,0,15,0,0,0,0,0,15
15,0,0,0,0,0,11,0,0,0,8,15,15,15,15,15,15,15,15,15,15,8,0,0,0,12,0,0,0,0,0,15
15,8,8,8,8,0,11,0,8,8,15,15,15,15,15,15,15,15,15,15,15,15,8,8,0,12,0,8,8,8,8,15
15,15,15,15,15,0,11,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,12,0,15,15,15,15,15
15,0,0,0,0,0,11,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,12,0,0,0,0,0,15
15,0,0,0,0,0,15,0,0,0,11,0,0,11,0,11,12,0,12,0,0,12,0,0,0,15,0,0,0,0,0,15
15,13,8,8,8,8,8,8,8,3,11,0,0,11,0,11,12,0,12,0,0,12,6,8,8,8,8,8,8,8,14,15
15,15,15,15,15,15,15,15,15,0,11,0,0,11,0,15,15,0,12,0,0,12,0,15,15,15,15,15,15,15,15,15
15,0,0,0,0,0,0,0,11,0,11,0,0,15,0,0,0,0,15,0,0,12,0,12,0,0,0,0,0,0,0,15
15,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,15
15,0,0,0,0,0,8,0,15,0,10,10,10,10,10,10,10,10,10,10,10,10,0,15,0,8,0,0,0,0,0,15
15,0,0,0,0,0,15,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,15,0,0,0,0,0,15
15,0,0,0,0,8,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,0,0,0,0,15
15,0,0,0,8,15,15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,15,15,8,0,0,0,15
15,1,8,8,15,15,15,15,15,13,5,8,8,8,8,8,8,8,8,8,8,4,14,15,15,15,15,15,8,8,8,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
