15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,11,15,15,0,0,0,0,0,0,0,0,15,11,2,0,12,15,0,0,0,15,15,0,0,0,0,0,15,12,15
15,11,15,15,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,15,15,0,0,0,0,0,15,15
15,15,15,0,0,0,0,0,0,0,15,15,15,0,9,9,9,9,0,15,15,15,0,0,0,15,15,15,0,0,0,15
15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15
15,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,5,0,0,0,0,0,15,15,15,15,0,0,0,15,15,15
15,0,0,15,15,15,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,15,15,15,15,15,15
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15,15,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15,15,15,15,15,15,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,15,15,15,0,0,15
15,15,0,11,0,0,15,15,15,15,15,15,9,11,9,9,9,9,12,9,15,15,15,15,15,15,0,0,12,0,0,15
15,0,0,11,0,0,0,0,0,0,15,0,0,11,0,0,0,0,12,0,0,15,0,0,0,0,0,0,12,0,15,15
15,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,15
15,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,4,0,0,0,15,15,15,15,0,0,0,0,0,15
15,0,0,15,15,15,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,15,15,15,15,15,15
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,15
15,15,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
15,15,15,15,15,15,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,15,15,0,0,0,15
15,0,0,0,11,0,15,15,15,15,0,0,11,0,0,0,11,0,0,0,11,0,15,15,15,15,0,0,15,0,0,15
15,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,15
15,1,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,6,15,15
15,15,0,0,11,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,11,0,0,0,11,0,0,0,15,0,0,15
15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,15
15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15
