15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,15
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15,13,8,8,8,8,3,0,0,8,8,8,8,0,0,8,8,0,0,8,8,8,8,0,0,0,8,8,8,8,14,15
15,15,15,15,15,15,0,0,0,15,15,15,15,0,0,15,15,0,0,15,15,15,15,0,0,0,15,15,15,15,15,15
15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15,13,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,6,8,8,8,8,8,8,8,8,8,8,8,8,14,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15,0,13,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,15
15,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,0,15
15,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,15,8,15
15,15,15,15,15,15,15,15,15,15,15,15,15,8,0,0,0,8,15,15,15,15,15,15,15,15,15,8,0,0,15,15
15,0,0,8,8,8,8,8,8,8,8,0,0,15,8,8,8,15,0,0,8,8,8,8,8,0,0,15,8,0,0,15
15,0,0,15,15,15,15,15,15,15,15,8,0,0,15,15,15,0,0,8,15,15,15,15,15,8,0,0,15,8,0,15
15,8,8,8,8,8,8,8,8,0,0,15,8,0,0,0,0,0,8,15,0,0,0,0,0,15,8,0,0,15,0,15
15,15,15,15,15,15,15,15,15,8,0,0,15,8,0,0,0,8,15,0,0,8,8,8,0,0,15,8,8,8,8,15
15,0,0,11,0,12,0,12,0,15,8,0,0,15,8,8,8,15,0,0,8,15,15,15,8,0,0,15,15,15,15,15
15,0,0,15,0,12,0,15,0,0,15,8,0,0,15,15,15,0,0,0,15,0,7,0,15,8,8,8,0,0,0,15
15,0,0,11,0,15,0,12,0,0,0,15,8,0,0,0,0,0,0,0,15,0,15,0,0,15,15,15,8,0,0,15
15,0,0,15,0,12,0,15,0,0,0,0,15,8,8,8,0,0,0,0,15,8,8,8,0,0,0,0,15,8,0,15
15,0,0,0,0,15,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,15,15,15,0,0,0,0,0,15,0,15
15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
